DIFCOrigin-512-TT100k_68268_10-923.jpg	label:	prohibit	0.997	[428.62004470825195, 99.02222633361816, 495.3147087097168, 160.62270164489746]
DIFCOrigin-512-TT100k_68268_10-923.jpg	label:	prohibit	0.991	[233.04427528381348, 105.90699577331543, 292.6060543060303, 163.01591682434082]
DIFCOrigin-512-TT100k_68268_10-923.jpg	label:	prohibit	0.966	[362.5737819671631, 102.63777160644531, 425.2519016265869, 157.60240173339844]
DIFCOrigin-512-TT100k_68268_20-790.jpg	label:	prohibit	0.998	[208.96056747436523, 401.6202697753906, 275.287052154541, 463.3352966308594]
DIFCOrigin-512-TT100k_68268_20-790.jpg	label:	prohibit	0.998	[345.6108875274658, 398.66209602355957, 409.0359630584717, 460.01014518737793]
DIFCOrigin-512-TT100k_68268_20-790.jpg	label:	prohibit	0.996	[144.61375427246094, 403.3046054840088, 208.91859436035156, 465.71291160583496]
DIFCOrigin-512-TT100k_68268_20-790.jpg	label:	prohibit	0.949	[280.8471622467041, 401.19633293151855, 337.5076961517334, 459.1651782989502]
DIFCOrigin-512-TT100k_68268_30-879.jpg	label:	prohibit	0.999	[256.0498924255371, 322.8281955718994, 321.40890884399414, 384.1193141937256]
DIFCOrigin-512-TT100k_68268_30-879.jpg	label:	prohibit	0.998	[191.75588989257812, 323.30431747436523, 254.60964965820312, 388.318790435791]
DIFCOrigin-512-TT100k_68268_30-879.jpg	label:	prohibit	0.997	[391.7911148071289, 321.6816120147705, 454.19576263427734, 380.47079277038574]
DIFCOrigin-512-TT100k_68268_30-879.jpg	label:	prohibit	0.952	[325.81014251708984, 322.4288692474365, 384.1364517211914, 381.8053226470947]
DIFCOrigin-512-TT100k_68268_40-874.jpg	label:	prohibit	0.998	[441.0004768371582, 122.60805702209473, 476.20771408081055, 166.2410945892334]
NegaOrigin-512-TT100k_68268_0-574.jpg	label:	prohibit	0.997	[73.8830451965332, 407.6391296386719, 140.87920761108398, 469.2967834472656]
NegaOrigin-512-TT100k_68268_0-574.jpg	label:	prohibit	0.932	[9.592498779296875, 408.4106101989746, 69.45655822753906, 471.0161476135254]
DIFCOrigin-512-TT100k_64719_00-819.jpg	label:	prohibit	0.992	[299.1058006286621, 471.05041122436523, 322.5361671447754, 504.58093643188477]
DIFCOrigin-512-TT100k_64719_00-819.jpg	label:	prohibit	0.025	[326.04863357543945, 494.0877046585083, 344.03840255737305, 510.0485258102417]
NegaOrigin-512-TT100k_64719_2-813.jpg	label:	prohibit	0.015	[390.8000931739807, 204.24993324279785, 398.98524618148804, 213.13425254821777]
DIFCOrigin-512-TT100k_43833_00-198.jpg	label:	prohibit	0.995	[189.6275405883789, 137.68408203125, 237.7809066772461, 232.903564453125]
DIFCOrigin-512-TT100k_43833_00-198.jpg	label:	prohibit	0.99	[331.75992012023926, 216.95831680297852, 365.62789726257324, 283.3304100036621]
DIFCOrigin-512-TT100k_43833_00-198.jpg	label:	prohibit	0.941	[1.1703548431396484, 67.57284545898438, 60.90665626525879, 149.23477172851562]
DIFCOrigin-512-TT100k_43833_00-198.jpg	label:	prohibit	0.027	[67.01229858398438, 86.15106582641602, 138.38076782226562, 179.49480819702148]
DIFCOrigin-512-TT100k_43833_00-198.jpg	label:	prohibit	0.016	[38.24674987792969, 187.4261245727539, 91.80870056152344, 276.0805892944336]
DIFCOrigin-512-TT100k_43833_10-951.jpg	label:	prohibit	0.991	[330.34622383117676, 227.16096305847168, 366.309476852417, 290.6969470977783]
DIFCOrigin-512-TT100k_43833_10-951.jpg	label:	prohibit	0.987	[186.28325271606445, 153.98916625976562, 242.94977951049805, 234.97555541992188]
DIFCOrigin-512-TT100k_43833_10-951.jpg	label:	prohibit	0.843	[-0.9328460693359375, 72.25690078735352, 58.78273391723633, 162.63885116577148]
DIFCOrigin-512-TT100k_43833_10-951.jpg	label:	prohibit	0.096	[239.50291061401367, 177.62951278686523, 298.5803413391113, 265.2436866760254]
DIFCOrigin-512-TT100k_43833_10-951.jpg	label:	prohibit	0.035	[45.96360206604004, 200.49432373046875, 89.26206016540527, 292.378662109375]
DIFCOrigin-512-TT100k_43833_10-951.jpg	label:	prohibit	0.033	[58.69844436645508, 99.25655364990234, 145.46184921264648, 194.31604766845703]
DIFCOrigin-512-TT100k_43833_20-948.jpg	label:	prohibit	0.987	[65.33433151245117, 170.47027206420898, 103.42859268188477, 240.57098770141602]
DIFCOrigin-512-TT100k_77800_00-502.jpg	label:	prohibit	0.999	[339.9074478149414, 80.90325355529785, 385.4715805053711, 125.01698875427246]
DIFCOrigin-512-TT100k_77800_00-502.jpg	label:	prohibit	0.105	[194.5147967338562, 307.26933217048645, 201.71210145950317, 314.90290904045105]
NegaOrigin-512-TT100k_77800_0-190.jpg	label:	prohibit	0.108	[265.2589635848999, 2.744358539581299, 278.5822229385376, 18.123406887054443]
DIFCOrigin-512-TT100k_29614_00-672.jpg	label:	prohibit	1.0	[273.80263900756836, 269.1759662628174, 326.81869888305664, 325.73449516296387]
DIFCOrigin-512-TT100k_29614_00-672.jpg	label:	prohibit	0.999	[275.23145866394043, 209.04273796081543, 324.5843982696533, 266.6484546661377]
DIFCOrigin-512-TT100k_29614_10-046.jpg	label:	prohibit	0.999	[423.00000190734863, 451.2532215118408, 479.36352348327637, 507.7970714569092]
DIFCOrigin-512-TT100k_29614_10-046.jpg	label:	prohibit	0.998	[425.69223976135254, 388.0534191131592, 476.09377098083496, 451.5642566680908]
DIFCOrigin-512-TT100k_29614_10-046.jpg	label:	prohibit	0.014	[337.1764430999756, 435.84007453918457, 387.2185764312744, 486.37342643737793]
DIFCOrigin-512-TT100k_29614_20-134.jpg	label:	prohibit	0.998	[443.75035095214844, 211.05426788330078, 498.7814483642578, 277.3473434448242]
DIFCOrigin-512-TT100k_29614_20-134.jpg	label:	prohibit	0.996	[392.1856117248535, 226.86277389526367, 440.9120445251465, 282.15434646606445]
DIFCOrigin-512-TT100k_29614_30-059.jpg	label:	prohibit	0.999	[443.7842426300049, 15.171695709228516, 498.6865825653076, 82.36957931518555]
DIFCOrigin-512-TT100k_29614_30-059.jpg	label:	prohibit	0.994	[392.73384284973145, 31.726709365844727, 440.4072093963623, 86.63958549499512]
DIFCOrigin-512-TT100k_29614_30-059.jpg	label:	prohibit	0.013	[434.7137680053711, 438.4502372741699, 486.9701919555664, 521.7489204406738]
NegaOrigin-512-TT100k_29614_2-927.jpg	label:	prohibit	0.068	[49.4287109375, 48.622108459472656, 117.51850891113281, 113.51639556884766]
DIFCOrigin-512-TT100k_31752_00-605.jpg	label:	prohibit	0.934	[66.69376373291016, 136.98615646362305, 153.31241607666016, 202.96284866333008]
DIFCOrigin-512-TT100k_31752_00-605.jpg	label:	prohibit	0.36	[360.40551567077637, 4.633514404296875, 407.12841987609863, 42.746009826660156]
DIFCOrigin-512-TT100k_31752_00-605.jpg	label:	prohibit	0.016	[219.6215362548828, 373.97391510009766, 275.13719177246094, 460.84542083740234]
DIFCOrigin-512-TT100k_31752_10-365.jpg	label:	prohibit	0.91	[-1.1158447265625, 182.72746658325195, 73.84362030029297, 248.84196090698242]
DIFCOrigin-512-TT100k_31752_10-365.jpg	label:	prohibit	0.836	[275.8919258117676, 38.182939529418945, 333.0433769226074, 92.3432445526123]
DIFCOrigin-512-TT100k_31752_10-365.jpg	label:	prohibit	0.013	[139.28553009033203, 419.69632720947266, 204.1390609741211, 503.98091888427734]
NegaOrigin-512-TT100k_31752_2-219.jpg	label:	prohibit	0.028	[248.7531304359436, 10.022356986999512, 259.79066228866577, 24.17707920074463]
DIFCOrigin-512-TT100k_27609_00-842.jpg	label:	prohibit	0.999	[443.86805725097656, 407.4123287200928, 497.42002868652344, 468.086389541626]
DIFCOrigin-512-TT100k_27609_00-842.jpg	label:	prohibit	0.998	[446.5621643066406, 361.9044876098633, 497.4950256347656, 408.98802947998047]
DIFCOrigin-512-TT100k_27609_10-165.jpg	label:	prohibit	0.999	[458.06757736206055, 121.53380584716797, 508.7778205871582, 174.49085235595703]
DIFCOrigin-512-TT100k_27609_10-165.jpg	label:	prohibit	0.994	[461.5918788909912, 71.17599678039551, 509.9674472808838, 118.34762382507324]
NegaOrigin-512-TT100k_27609_1-753.jpg	label:	prohibit	0.019	[469.56818199157715, 61.970672607421875, 480.33159828186035, 102.98854064941406]
DIFCOrigin-512-TT100k_89780_00-750.jpg	label:	prohibit	0.997	[35.539072036743164, 110.04652976989746, 81.53232383728027, 158.51767921447754]
DIFCOrigin-512-TT100k_89780_00-750.jpg	label:	prohibit	0.019	[206.48234748840332, 106.58278846740723, 262.0933361053467, 143.43051719665527]
DIFCOrigin-512-TT100k_89780_00-750.jpg	label:	prohibit	0.018	[266.20176696777344, 349.9398584365845, 281.0042266845703, 366.6242895126343]
DIFCOrigin-512-TT100k_89780_10-329.jpg	label:	prohibit	1.0	[152.79937553405762, 220.98014736175537, 185.5180377960205, 251.88270664215088]
DIFCOrigin-512-TT100k_89780_10-329.jpg	label:	prohibit	1.0	[219.16464042663574, 218.15681266784668, 251.57055854797363, 253.7098560333252]
DIFCOrigin-512-TT100k_89780_10-329.jpg	label:	prohibit	0.997	[187.7147741317749, 219.2864284515381, 218.23206424713135, 254.02186012268066]
DIFCOrigin-512-TT100k_89780_20-981.jpg	label:	prohibit	0.998	[323.07780838012695, 6.893220901489258, 356.8652458190918, 39.278390884399414]
DIFCOrigin-512-TT100k_89780_20-981.jpg	label:	prohibit	0.996	[391.9136438369751, 5.632301330566406, 422.2738561630249, 39.9512825012207]
DIFCOrigin-512-TT100k_89780_20-981.jpg	label:	prohibit	0.991	[357.51390075683594, 7.3987579345703125, 390.0050811767578, 40.16365432739258]
DIFCOrigin-512-TT100k_89780_20-981.jpg	label:	prohibit	0.042	[487.3445334434509, 185.0007619857788, 500.6059060096741, 200.1418161392212]
DIFCOrigin-512-TT100k_89780_20-981.jpg	label:	prohibit	0.035	[493.4654550552368, 171.77331161499023, 507.23699855804443, 185.01599502563477]
DIFCOrigin-512-TT100k_89780_30-894.jpg	label:	prohibit	1.0	[197.68667221069336, 376.0587978363037, 231.22027969360352, 408.82273292541504]
DIFCOrigin-512-TT100k_89780_30-894.jpg	label:	prohibit	0.999	[263.9265365600586, 377.37589263916016, 296.6504898071289, 407.5718002319336]
DIFCOrigin-512-TT100k_89780_30-894.jpg	label:	prohibit	0.999	[232.92432594299316, 376.9632453918457, 264.8297939300537, 412.42683029174805]
NegaOrigin-512-TT100k_89780_0-283.jpg	label:	prohibit	0.999	[219.48617362976074, 420.7573413848877, 264.35791206359863, 473.08170890808105]
NegaOrigin-512-TT100k_89780_0-283.jpg	label:	prohibit	0.035	[404.42167377471924, 416.60169982910156, 432.29512310028076, 453.5785369873047]
DIFCOrigin-512-TT100k_64957_00-804.jpg	label:	prohibit	0.999	[392.5802974700928, 104.06422901153564, 415.3609867095947, 126.7471113204956]
DIFCOrigin-512-TT100k_64957_00-804.jpg	label:	prohibit	0.017	[51.46669578552246, 155.3672914505005, 60.70872688293457, 163.64384746551514]
DIFCOrigin-512-TT100k_5773_00-583.jpg	label:	prohibit	1.0	[201.5352668762207, 122.89108085632324, 247.58897018432617, 169.973970413208]
DIFCOrigin-512-TT100k_5773_00-583.jpg	label:	prohibit	0.999	[386.45326042175293, 260.50391387939453, 425.8107166290283, 297.5890426635742]
DIFCOrigin-512-TT100k_5773_00-583.jpg	label:	prohibit	0.957	[249.60157775878906, 115.6908016204834, 301.0425262451172, 178.19594764709473]
DIFCOrigin-512-TT100k_5773_10-730.jpg	label:	prohibit	0.99	[412.2340450286865, 443.25326919555664, 459.8914432525635, 487.24514389038086]
DIFCOrigin-512-TT100k_5773_10-730.jpg	label:	prohibit	0.932	[461.09988021850586, 443.43406867980957, 508.4306983947754, 493.8678722381592]
DIFCOrigin-512-TT100k_5773_10-730.jpg	label:	prohibit	0.017	[271.4866523742676, 484.8724465370178, 283.9559745788574, 499.7341818809509]
DIFCOrigin-512-TT100k_5773_20-728.jpg	label:	prohibit	0.999	[168.51563453674316, 437.4463348388672, 214.32677268981934, 485.39747619628906]
DIFCOrigin-512-TT100k_5773_20-728.jpg	label:	prohibit	0.835	[216.61265754699707, 434.2725124359131, 260.0338878631592, 492.3061008453369]
DIFCOrigin-512-TT100k_93873_00-653.jpg	label:	prohibit	0.999	[422.0112190246582, 353.8959369659424, 462.9582633972168, 397.52026176452637]
DIFCOrigin-512-TT100k_93873_00-653.jpg	label:	prohibit	0.992	[462.83482360839844, 353.5408191680908, 506.26502990722656, 397.9428234100342]
DIFCOrigin-512-TT100k_93873_10-193.jpg	label:	prohibit	0.999	[423.2876091003418, 434.01340675354004, 467.5734748840332, 478.10890769958496]
DIFCOrigin-512-TT100k_93873_10-193.jpg	label:	prohibit	0.992	[468.1213207244873, 435.5940246582031, 507.8966236114502, 477.2226257324219]
DIFCOrigin-512-TT100k_93873_20-371.jpg	label:	prohibit	1.0	[262.84535026550293, 70.82497024536133, 305.1046619415283, 112.62600326538086]
DIFCOrigin-512-TT100k_93873_20-371.jpg	label:	prohibit	0.999	[348.4191493988037, 70.24713325500488, 390.23948097229004, 113.48159599304199]
DIFCOrigin-512-TT100k_93873_20-371.jpg	label:	prohibit	0.998	[306.74474143981934, 72.4944019317627, 345.45740699768066, 111.2166576385498]
DIFCOrigin-512-TT100k_93873_20-371.jpg	label:	prohibit	0.01	[265.21777629852295, 228.97970390319824, 279.95739459991455, 242.66369819641113]
DIFCOrigin-512-TT100k_10686_00-124.jpg	label:	prohibit	1.0	[422.73375511169434, 89.25332927703857, 456.3895969390869, 120.00730609893799]
DIFCOrigin-512-TT100k_25220_00-841.jpg	label:	prohibit	1.0	[265.6779546737671, 358.67275619506836, 292.6825189590454, 388.70175552368164]
DIFCOrigin-512-TT100k_25220_00-841.jpg	label:	prohibit	0.999	[298.3851146697998, 358.1412401199341, 326.5349292755127, 388.67351818084717]
DIFCOrigin-512-TT100k_25220_10-195.jpg	label:	prohibit	1.0	[170.37306308746338, 368.2091245651245, 198.5421895980835, 398.74894428253174]
DIFCOrigin-512-TT100k_25220_10-195.jpg	label:	prohibit	0.999	[202.82433032989502, 367.03425788879395, 233.3968915939331, 399.2039623260498]
DIFCOrigin-512-TT100k_51519_00-035.jpg	label:	prohibit	0.999	[425.7212085723877, 424.6110496520996, 472.83805656433105, 486.3114356994629]
DIFCOrigin-512-TT100k_51519_00-035.jpg	label:	prohibit	0.02	[272.2589645385742, 439.47046279907227, 347.95044708251953, 517.1989707946777]
NegaOrigin-512-TT100k_51519_1-592.jpg	label:	prohibit	0.01	[502.05950260162354, 392.4005651473999, 513.3078680038452, 415.91004276275635]
DIFCOrigin-512-TT100k_41568_00-069.jpg	label:	prohibit	0.989	[156.42698192596436, 119.4553394317627, 176.26414966583252, 139.94459342956543]
DIFCOrigin-512-TT100k_41568_00-069.jpg	label:	prohibit	0.046	[96.08543014526367, 87.97866439819336, 133.56050491333008, 115.75976943969727]
DIFCOrigin-512-TT100k_41568_10-403.jpg	label:	prohibit	1.0	[254.37784957885742, 260.9504337310791, 297.1441841125488, 307.67072105407715]
DIFCOrigin-512-TT100k_41568_10-403.jpg	label:	prohibit	0.997	[431.34266090393066, 292.04319763183594, 466.97252464294434, 332.4793243408203]
DIFCOrigin-512-TT100k_41568_10-403.jpg	label:	prohibit	0.994	[92.27583408355713, 481.9036636352539, 112.85023403167725, 502.1123275756836]
DIFCOrigin-512-TT100k_41568_10-403.jpg	label:	prohibit	0.013	[37.25644302368164, 450.1341505050659, 68.9390754699707, 478.24591541290283]
DIFCOrigin-512-TT100k_41568_20-743.jpg	label:	prohibit	0.999	[276.3436641693115, 407.21531105041504, 318.9476566314697, 455.7923183441162]
DIFCOrigin-512-TT100k_41568_20-743.jpg	label:	prohibit	0.994	[455.83846282958984, 439.61430168151855, 490.43900299072266, 480.25984382629395]
DIFCOrigin-512-TT100k_41568_30-075.jpg	label:	prohibit	0.998	[215.11421394348145, 426.82633209228516, 248.85819816589355, 467.6745834350586]
DIFCOrigin-512-TT100k_41568_30-075.jpg	label:	prohibit	0.998	[115.77098274230957, 412.04273986816406, 152.17060661315918, 452.8936004638672]
DIFCOrigin-512-TT100k_41568_30-075.jpg	label:	prohibit	0.997	[250.80910110473633, 434.35959815979004, 285.8688774108887, 474.61769676208496]
DIFCOrigin-512-TT100k_41568_40-816.jpg	label:	prohibit	0.999	[115.0247917175293, 43.928693771362305, 152.2034797668457, 83.9128589630127]
DIFCOrigin-512-TT100k_41568_40-816.jpg	label:	prohibit	0.997	[214.54415893554688, 56.518232345581055, 248.4859619140625, 96.26573371887207]
DIFCOrigin-512-TT100k_41568_40-816.jpg	label:	prohibit	0.996	[250.8816738128662, 61.65902137756348, 286.12900733947754, 105.80508995056152]
DIFCOrigin-512-TT100k_41568_40-816.jpg	label:	prohibit	0.105	[494.4730167388916, 73.75844383239746, 510.86054039001465, 88.81492042541504]
DIFCOrigin-512-TT100k_41568_40-816.jpg	label:	prohibit	0.042	[274.08528232574463, 310.36627864837646, 290.5189046859741, 324.53484439849854]
DIFCOrigin-512-TT100k_38114_00-652.jpg	label:	prohibit	0.998	[345.3184642791748, 261.4366912841797, 384.6100025177002, 316.2574005126953]
DIFCOrigin-512-TT100k_38114_00-652.jpg	label:	prohibit	0.99	[345.4292526245117, 202.79730796813965, 389.1127395629883, 256.2392520904541]
DIFCOrigin-512-TT100k_38114_00-652.jpg	label:	prohibit	0.031	[2.412045478820801, 215.6230068206787, 18.564736366271973, 255.95102882385254]
DIFCOrigin-512-TT100k_38114_00-652.jpg	label:	prohibit	0.012	[14.557248592376709, 226.6636619567871, 25.082342624664307, 251.08887100219727]
DIFCOrigin-512-TT100k_38114_10-931.jpg	label:	prohibit	0.994	[2.796266555786133, 190.70983505249023, 41.56741905212402, 243.8987159729004]
DIFCOrigin-512-TT100k_38114_10-931.jpg	label:	prohibit	0.987	[2.678844451904297, 132.4129867553711, 43.96964645385742, 184.10892486572266]
DIFCOrigin-512-TT100k_38114_10-931.jpg	label:	prohibit	0.169	[487.110719203949, 22.51051664352417, 496.5504746437073, 32.874218463897705]
DIFCOrigin-512-TT100k_38114_10-931.jpg	label:	prohibit	0.085	[247.22682094573975, 147.72051620483398, 257.5429849624634, 156.7535743713379]
NegaOrigin-512-TT100k_38114_4-064.jpg	label:	prohibit	0.068	[77.96233177185059, 69.65233612060547, 140.22194862365723, 165.16580963134766]
DIFCOrigin-512-TT100k_67638_00-276.jpg	label:	prohibit	0.997	[191.38431930541992, 37.62031936645508, 249.40010452270508, 104.34289169311523]
DIFCOrigin-512-TT100k_67638_00-276.jpg	label:	prohibit	0.206	[428.46161460876465, 10.952077865600586, 484.5902042388916, 68.84692573547363]
DIFCOrigin-512-TT100k_67638_10-572.jpg	label:	prohibit	1.0	[218.202730178833, 48.45732498168945, 254.04797172546387, 85.03715133666992]
DIFCOrigin-512-TT100k_67638_10-572.jpg	label:	prohibit	1.0	[300.43201065063477, 46.32602310180664, 338.73034286499023, 87.68943405151367]
DIFCOrigin-512-TT100k_67638_10-572.jpg	label:	prohibit	0.999	[260.0971450805664, 48.46100616455078, 294.66194915771484, 83.96163177490234]
DIFCOrigin-512-TT100k_67638_10-572.jpg	label:	prohibit	0.035	[286.69567251205444, 119.3925838470459, 297.0374207496643, 133.28365516662598]
DIFCOrigin-512-TT100k_67638_20-467.jpg	label:	prohibit	1.0	[174.94435501098633, 329.53232765197754, 209.1016960144043, 366.45070457458496]
DIFCOrigin-512-TT100k_67638_20-467.jpg	label:	prohibit	1.0	[255.81760597229004, 328.23155975341797, 293.6131191253662, 368.5116653442383]
DIFCOrigin-512-TT100k_67638_20-467.jpg	label:	prohibit	0.999	[215.08489227294922, 330.26086044311523, 249.87476348876953, 366.414737701416]
DIFCOrigin-512-TT100k_67638_20-467.jpg	label:	prohibit	0.012	[240.76970958709717, 400.73537254333496, 254.2937364578247, 416.4574375152588]
DIFCOrigin-512-TT100k_67638_30-531.jpg	label:	prohibit	1.0	[101.29297065734863, 101.00337409973145, 136.66195487976074, 137.3643627166748]
DIFCOrigin-512-TT100k_67638_30-531.jpg	label:	prohibit	1.0	[141.3891658782959, 99.98773574829102, 178.91518592834473, 136.35491561889648]
DIFCOrigin-512-TT100k_67638_30-531.jpg	label:	prohibit	1.0	[183.4383373260498, 99.36024284362793, 220.50007820129395, 138.10960578918457]
NegaOrigin-512-TT100k_67638_4-908.jpg	label:	prohibit	1.0	[283.57660484313965, 304.04161643981934, 321.9587345123291, 344.60596656799316]
NegaOrigin-512-TT100k_67638_4-908.jpg	label:	prohibit	1.0	[200.68160820007324, 305.9816646575928, 237.57913398742676, 342.0379886627197]
NegaOrigin-512-TT100k_67638_4-908.jpg	label:	prohibit	0.999	[242.92721557617188, 305.27592849731445, 277.3177185058594, 342.81830978393555]
NegaOrigin-512-TT100k_67638_4-908.jpg	label:	prohibit	0.021	[269.3777394294739, 376.123254776001, 281.9804759025574, 393.546422958374]
DIFCOrigin-512-TT100k_92518_00-652.jpg	label:	prohibit	1.0	[403.23291397094727, 52.20993995666504, 437.83532333374023, 87.04863548278809]
DIFCOrigin-512-TT100k_92518_00-652.jpg	label:	prohibit	1.0	[159.0139446258545, 121.53925037384033, 173.90100288391113, 136.61522960662842]
DIFCOrigin-512-TT100k_92518_10-148.jpg	label:	prohibit	1.0	[162.93084526062012, 273.4501838684082, 197.24548530578613, 307.35578536987305]
DIFCOrigin-512-TT100k_92518_10-148.jpg	label:	prohibit	0.999	[306.58505630493164, 351.1280632019043, 342.22475814819336, 390.62822341918945]
DIFCOrigin-512-TT100k_92518_20-710.jpg	label:	prohibit	1.0	[462.96521186828613, 249.15219688415527, 496.2987651824951, 284.9059085845947]
DIFCOrigin-512-TT100k_92518_20-710.jpg	label:	prohibit	0.999	[217.83591604232788, 318.38569021224976, 232.87642526626587, 333.45403146743774]
NegaOrigin-512-TT100k_92518_1-758.jpg	label:	prohibit	0.017	[214.99763679504395, 150.950834274292, 244.59855461120605, 202.58404731750488]
DIFCOrigin-512-TT100k_1012_00-974.jpg	label:	prohibit	0.995	[3.609527587890625, 380.0773124694824, 89.79451751708984, 471.5729560852051]
DIFCOrigin-512-TT100k_1012_00-974.jpg	label:	prohibit	0.991	[215.45915603637695, 139.98474884033203, 303.17951583862305, 226.9161605834961]
DIFCOrigin-512-TT100k_1012_00-974.jpg	label:	prohibit	0.98	[117.77972793579102, 148.96233749389648, 210.65649032592773, 234.49939346313477]
DIFCOrigin-512-TT100k_1012_00-974.jpg	label:	prohibit	0.979	[300.03942108154297, 124.40475082397461, 425.3760452270508, 196.66778945922852]
DIFCOrigin-512-TT100k_1012_10-215.jpg	label:	prohibit	0.998	[202.00447463989258, 91.73232650756836, 295.56257247924805, 183.8511085510254]
DIFCOrigin-512-TT100k_1012_10-215.jpg	label:	prohibit	0.998	[292.59398651123047, 73.02752304077148, 404.90296173095703, 155.34999465942383]
DIFCOrigin-512-TT100k_1012_10-215.jpg	label:	prohibit	0.986	[105.13611602783203, 106.16522216796875, 197.94097137451172, 181.5245361328125]
DIFCOrigin-512-TT100k_1012_10-215.jpg	label:	prohibit	0.941	[-11.393196105957031, 330.31425857543945, 80.39342498779297, 428.78974533081055]
DIFCOrigin-512-TT100k_1012_10-215.jpg	label:	prohibit	0.031	[-6.010829925537109, 420.23533630371094, 84.41621780395508, 526.7641754150391]
DIFCOrigin-512-TT100k_1012_10-215.jpg	label:	prohibit	0.013	[330.42670583724976, 165.5795383453369, 339.6617341041565, 172.88634300231934]
DIFCOrigin-512-TT100k_1012_20-849.jpg	label:	prohibit	0.998	[278.7858238220215, 53.75761032104492, 372.05151748657227, 137.49225234985352]
DIFCOrigin-512-TT100k_1012_20-849.jpg	label:	prohibit	0.998	[375.51380157470703, 29.349124908447266, 476.84069061279297, 114.16555404663086]
DIFCOrigin-512-TT100k_1012_20-849.jpg	label:	prohibit	0.997	[62.15998458862305, 283.071533203125, 156.3110694885254, 390.35137939453125]
DIFCOrigin-512-TT100k_1012_20-849.jpg	label:	prohibit	0.993	[185.22758102416992, 67.30736923217773, 270.9394111633301, 136.24158096313477]
DIFCOrigin-512-TT100k_1012_20-849.jpg	label:	prohibit	0.96	[74.90322494506836, 389.16943359375, 150.65362930297852, 481.0889892578125]
DIFCOrigin-512-TT100k_1012_20-849.jpg	label:	prohibit	0.012	[4.961051940917969, 212.47720623016357, 16.451683044433594, 232.0787935256958]
DIFCOrigin-512-TT100k_1012_30-153.jpg	label:	prohibit	0.991	[26.664562225341797, 26.231136322021484, 102.91308975219727, 127.05981826782227]
DIFCOrigin-512-TT100k_1012_30-153.jpg	label:	prohibit	0.989	[25.869110107421875, 130.2314453125, 110.3662109375, 221.3282470703125]
DIFCOrigin-512-TT100k_1012_40-762.jpg	label:	prohibit	0.995	[32.45362854003906, 279.6859359741211, 121.42256164550781, 371.05240631103516]
DIFCOrigin-512-TT100k_1012_40-762.jpg	label:	prohibit	0.995	[248.7416648864746, 44.44895553588867, 333.26999282836914, 123.59427261352539]
DIFCOrigin-512-TT100k_1012_40-762.jpg	label:	prohibit	0.978	[150.10895538330078, 43.61191177368164, 239.56987762451172, 135.09234237670898]
DIFCOrigin-512-TT100k_1012_40-762.jpg	label:	prohibit	0.977	[36.404884338378906, 379.5865669250488, 118.01851654052734, 469.6330375671387]
